run_dir,setting,language_mode,language,model_family,seed,context,features,include_mwe_segment,transform,id,label,test_pred,test_proba_literal,MWE,seen_mwe_type,train_mwe_freq_bin,is_ambiguous_mwe,slice_minority_instance,slice_ambiguous
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,e30cf033-989b-47f9-af44-6bfbd1843ce8,1,1,0.9993820190429688,desfile militar,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,13814cf7-9fe9-4ad4-bbb3-45ce16a40137,1,1,0.9993523955345154,desfile militar,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,04dd9ac2-8fbb-4625-979b-f50447c2d804,1,1,0.9989940524101256,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,501cfe18-8d80-4b19-b84e-e53cbc205617,0,0,0.0005996167310513,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,6f2fa516-8507-4139-8700-0d013c19878d,0,0,0.0014319159090518,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,a931af6b-9814-4092-b64a-62adb49fe8c9,0,0,0.0006847940385341,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,8fb977b7-bfa6-4d8a-820f-514853b3c31b,0,0,0.0005554992821998,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,c8504aad-0395-42df-a3e3-36ea74f9ac21,0,0,0.0005889334133826,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,a5ae6de7-831a-4570-8e23-c9bcf67fa73f,0,0,0.0006527391378767,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,ac17aef9-33ba-42c1-9587-239ed101d45a,0,0,0.0005556073156185,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,697411d2-39bb-45fe-ba73-30fcfbdc8713,0,0,0.0011291777482256,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,3d50c86d-d089-4f27-a5e3-aa10f8d5f7a3,0,0,0.0011651930399239,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,d30e8a43-4d1b-4ae7-9117-c8fd7ddbe73e,0,0,0.0007813395932316,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,a5e34be3-3720-4bb0-ad34-38f4ccb1256f,0,0,0.0005684217321686,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,8a1fdca8-a790-445d-aef3-e0c5b70feb52,0,0,0.0005714317085221,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,63abe95a-a630-4e55-b844-8d72626b64f1,0,0,0.0006112121627666,sangue quente,True,20-29,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,c8fa3745-eedd-4afc-939e-43c47d5c6cca,1,0,0.0007309570210054,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,e5001454-54f3-4c38-b973-3e4b3acf173b,1,0,0.0006682607927359,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,0d6dce85-3bbf-432f-9071-c2e1983181f7,1,0,0.1459969133138656,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,621dd8d2-57a7-4001-aee4-84650a3c839f,1,0,0.0058771441690623,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,610e5306-4d6f-4859-ac99-7d31c12d01dc,1,0,0.0139793660491704,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,03115e0d-3f5a-4a9b-958b-e9a8ee745051,1,1,0.9968011379241944,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,56f6565d-76ee-452f-a2b1-1477715221a4,1,0,0.0249027721583843,sangue quente,True,20-29,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,0b66a22a-cb6d-4098-8f41-92a6fe11c5dd,1,0,0.0006444627069868,alto-falante,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,dce4fc2f-ffcf-4669-9b9d-2d4c1f1be568,1,0,0.0011890794849023,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,6d0d5cdd-2c64-4603-be51-0b2f5fdecce0,1,0,0.0005952044739387,alto-falante,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,8190a671-52be-412b-a65a-c48bb8ee393a,1,0,0.0032010423019528,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,db312609-aade-4260-a5f3-e5e5076dae5e,1,0,0.0006012711673974,alto-falante,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,c8ac9223-2f74-4fe0-a967-531966425495,1,1,0.9990504384040833,alto-falante,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,d2664e97-8abf-4456-9b16-6e8cccdbf3e3,1,0,0.0005512885400094,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,66cb1da4-c5cb-436b-9d3c-4ea457100b80,1,1,0.9970235228538512,alto-falante,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,975535ee-acde-4c4e-8b28-7c8206a8228a,1,0,0.0041090412996709,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,88466c43-1823-4296-84c1-ee91209b87dd,1,0,0.0006070053204894,alto-falante,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,7ae15593-78f0-476c-b002-cb6e09b71a70,1,1,0.9966325163841248,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,613b8f4f-d588-4922-b97b-0d5357481989,1,0,0.0437021292746067,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,9b05cbca-8557-4e8c-a5d8-f8b0794a4d44,1,0,0.00164282892365,alto-falante,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,a02a7f4e-a4b2-4877-82be-39196ee3c134,1,0,0.0011707720113918,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,74ac4283-649f-4af7-8729-d866dc6d8fdf,1,0,0.0006366257439367,alto-falante,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,818e0437-e82c-4210-b632-b572db7b7f5f,0,0,0.0011201864108443,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,94c697f7-e6c4-4742-9f84-be24b5b36aca,0,1,0.9981029033660888,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,4e989e73-ad30-44e1-b43c-5baf1ab0c986,0,0,0.0057626334019005,primeira-dama,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,29c446c1-2d0f-4d34-93c6-663476878d2c,0,0,0.0006503763142973,primeira-dama,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,0f3cbef0-5a7a-4284-bbdd-2962d6b8aff9,0,0,0.2754555642604828,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,d98babb6-1a50-40f8-80f8-b7ee0030d03d,0,0,0.001462836167775,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,dded59fa-4c87-4649-ab23-2c65bd8fe7fa,0,0,0.0008869036682881,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,4324065c-d8e7-41db-a49c-8098f624812b,0,0,0.0008216770365834,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,731e0aed-b519-47cc-bc98-5ab2df811fd4,0,0,0.0007160051027312,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,c80c4fab-3c23-4d43-bcb6-070de832e76f,0,0,0.0009134671417996,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,bf198dc8-4fd7-4643-a006-eb60d54f7fca,0,0,0.0006279222434386,primeira-dama,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,764467ee-7a74-47d4-84de-d37158da6746,0,0,0.0008358043269254,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,99a726b7-82c9-45bb-bcaf-f97ba070abb7,0,0,0.0011354591697454,primeira-dama,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,f85545dd-2954-4b47-852d-2c124af510d4,0,0,0.0006387842586264,primeira-dama,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,3a08fd45-a92a-4e41-891e-862ff8ebab4b,0,0,0.0008447662694379,primeira-dama,True,10-19,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,a9fae187-c0e7-417d-b879-97ccfad9cc6c,0,0,0.0006852718652226,primeira-dama,True,10-19,False,,control
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,1dbe64d4-a758-49b0-b4af-e2d06b372e9f,0,1,0.9991357922554016,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,c3bcc22c-fe14-4d9e-836f-87a9cfb23178,0,1,0.9994053840637208,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,70e78b50-06e7-4b59-8d12-2ea0e83fd5a1,0,1,0.9981548190116882,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,199cb9f4-1052-4fcc-91e6-bf23691ec8c4,0,1,0.998843550682068,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,b0095b28-64c8-4dc4-8609-4ea2f3224dee,0,1,0.9994184970855712,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,b515b5cd-d42b-4940-ba9a-0100c3580f3e,0,1,0.9993283748626708,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,deb0b3df-12e8-43fb-a165-b071610b38bb,0,1,0.9994118213653564,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,6268a9d7-d049-45b0-bdc8-6ed8cbdb01a1,0,1,0.9993545413017272,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,a79a2a0e-d0e7-4d44-88e9-dc839f892ab0,0,1,0.9994223117828368,colégio militar,True,10-19,True,majority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,f29b8644-afac-4e61-b41f-5f17d5151289,1,1,0.999381422996521,colégio militar,True,10-19,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,9d5bd668-c2e8-47a5-9913-043a354c3233,1,1,0.9994155168533324,colégio militar,True,10-19,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,00b131d0-3b2d-44be-b8b4-b515ec2eda9a,1,1,0.9993948936462402,colégio militar,True,10-19,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,20f4d15e-3c97-4ebc-b4f4-386f585ecf55,1,1,0.999393343925476,colégio militar,True,10-19,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,bd247936-f698-4189-a4c4-146913c1f84a,1,1,0.999351680278778,colégio militar,True,10-19,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,be01b2ce-d3b3-4d93-afb6-8eef64cb8534,1,1,0.9991142153739928,colégio militar,True,10-19,True,minority,hard
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,019270c1-e561-43ed-9ab3-af09a5a65a3c,0,0,0.0006321694236248,cheiro-verde,False,1,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,920c958e-31ee-4cab-9284-82a19b70f53c,1,1,0.9994139671325684,sala cirúrgica,False,1,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,abde5a1a-27f2-4093-9c44-7421e913c8c7,0,0,0.0008189225336536,roleta russa,False,2-4,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,1e361712-1727-43ed-8eab-4ee68a493611,1,0,0.0008558880072087,roleta russa,False,2-4,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,cf7bb722-a14c-434a-ac22-f7c2f81fbb38,0,1,0.9993863105773926,centro comercial,False,2-4,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,dbdb616f-4831-4ad5-a9f1-d3bc36facda7,1,1,0.999380111694336,centro comercial,False,2-4,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,25a16f86-9c7b-4653-ba49-8fcb78e84e2a,0,0,0.0008924501016736,livro aberto,False,2-4,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,4e3e9e6a-db3e-47da-aab0-3e246ec0707b,1,0,0.000721956428606,livro aberto,False,2-4,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,ccb0dd50-ee98-465f-aae7-77282cf67463,0,0,0.0006111276452429,sexto sentido,False,1,False,,
one_shot__PT__previous_target_next_True_none_empty__mBERT__seed51,one_shot,per_language,PT,mBERT,51,previous_target_next,,True,none,f521a643-3b51-4771-b644-a13672bdecbb,0,0,0.000542675377801,primeira necessidade,False,1,False,,
